id,group,make_decision,market,score,date
42315,0,0,San Francisco,0.6,3/29/21
42316,1,1,Sacramento,0.7,3/19/21
42317,0,1,Los Angeles,0.05,3/27/21
42318,1,1,Los Angeles,0.3,3/24/21
42319,0,1,San Francisco,0.65,3/3/21
42320,0,1,Los Angeles,0.9,3/25/21
42321,1,1,San Francisco,0.95,3/22/21
42322,1,1,Los Angeles,0.2,3/12/21
42323,0,1,San Francisco,0.9,3/2/21
42324,1,0,San Francisco,0.95,3/12/21
42325,1,0,San Francisco,0.5,3/14/21
42326,0,1,Los Angeles,0.15,3/13/21
42327,0,0,Los Angeles,0.1,3/29/21
42328,0,1,Los Angeles,0.5,3/2/21
42329,1,0,San Francisco,0.9,3/30/21
42330,0,1,San Francisco,0.65,3/22/21
42331,1,0,Los Angeles,0.4,3/17/21
42332,1,0,Los Angeles,0.35,3/25/21
42333,0,1,Los Angeles,0.8,3/2/21
42334,0,0,Los Angeles,0.15,3/3/21
42335,0,1,San Francisco,0.7,3/20/21
42336,0,1,Los Angeles,0.4,3/22/21
42337,1,1,Los Angeles,0.45,3/26/21
42338,0,1,Los Angeles,0.9,3/28/21
42339,0,0,Sacramento,0.35,3/26/21
42340,0,0,Sacramento,0.8,3/6/21
42341,0,0,San Francisco,0.05,3/14/21
42342,0,0,Los Angeles,0.25,3/30/21
42343,1,0,San Francisco,0.15,3/21/21
42344,1,1,Sacramento,0.35,3/16/21
42345,0,1,San Francisco,0.65,3/23/21
42346,1,0,Los Angeles,0.25,3/3/21
42347,1,1,Sacramento,0.1,3/8/21
42348,1,1,Los Angeles,0.9,3/28/21
42349,1,1,Los Angeles,0.4,3/12/21
42350,0,1,Los Angeles,0.8,3/28/21
42351,1,0,Sacramento,0.35,3/3/21
42352,1,1,Los Angeles,0.25,3/9/21
42353,1,0,San Francisco,0.75,3/24/21
42354,0,0,San Francisco,0.6,3/9/21
42355,0,1,Los Angeles,0.2,3/29/21
42356,0,0,San Francisco,0.5,3/23/21
42357,1,1,Los Angeles,0.2,3/1/21
42358,0,1,Sacramento,0.7,3/21/21
42359,0,1,Los Angeles,0.85,3/23/21
42360,1,1,Los Angeles,0.95,3/2/21
42361,1,0,Sacramento,0.95,3/13/21
42362,0,1,Los Angeles,0.65,3/2/21
42363,0,0,San Francisco,0.65,3/1/21
42364,0,1,Los Angeles,0.5,3/23/21
42365,1,0,Los Angeles,0.2,3/5/21
42366,0,1,Sacramento,0.6,3/19/21
42367,1,1,Los Angeles,0.6,3/9/21
42368,0,0,Los Angeles,0.25,3/3/21
42369,1,0,Los Angeles,0.75,3/10/21
42370,0,0,Los Angeles,0.4,3/3/21
42371,1,1,Los Angeles,0.35,3/18/21
42372,1,1,Los Angeles,0.5,3/29/21
42373,1,0,Los Angeles,0.65,3/3/21
42374,1,1,San Francisco,0.8,3/3/21
42375,1,0,San Francisco,0.6,3/9/21
42376,1,1,Los Angeles,0.1,3/1/21
42377,0,1,San Francisco,0.7,3/28/21
42378,0,1,Los Angeles,0.05,3/26/21
42379,0,1,Los Angeles,0.25,3/1/21
42380,1,1,Los Angeles,0.3,3/15/21
42381,1,1,San Francisco,0.4,3/1/21
42382,0,1,Los Angeles,0.95,3/5/21
42383,0,0,Los Angeles,0.7,3/26/21
42384,1,1,Los Angeles,0.1,3/6/21
42385,0,0,San Francisco,0.8,3/20/21
42386,0,0,Los Angeles,0.6,3/4/21
42387,0,0,Los Angeles,0.9,3/14/21
42388,1,1,Los Angeles,0.6,3/2/21
42389,1,0,Los Angeles,0.85,3/4/21
42390,1,0,Sacramento,0.8,3/18/21
42391,0,1,Los Angeles,0.2,3/16/21
42392,1,1,San Francisco,0.75,3/3/21
42393,0,0,San Francisco,0.85,3/22/21
42394,1,1,Los Angeles,0.6,3/23/21
42395,1,0,Los Angeles,0.8,3/3/21
42396,1,0,San Francisco,0.75,3/22/21
42397,0,1,San Francisco,0.6,3/2/21
42398,1,0,San Francisco,0.95,3/7/21
42399,1,0,San Francisco,0.7,3/4/21
42400,0,1,Sacramento,0.5,3/23/21
42401,1,1,San Francisco,0.85,3/13/21
42402,0,0,Los Angeles,0.15,3/23/21
42403,1,0,Los Angeles,0.7,3/16/21
42404,0,0,Sacramento,0.95,3/8/21
42405,0,0,San Francisco,0.6,3/5/21
42406,1,0,San Francisco,0.85,3/12/21
42407,0,1,Los Angeles,0.15,3/16/21
42408,0,1,Los Angeles,0.6,3/4/21
42409,0,1,Los Angeles,0.5,3/6/21
42410,1,1,Los Angeles,0.4,3/17/21
42411,0,0,San Francisco,0.35,3/25/21
42412,1,1,San Francisco,0.8,3/22/21
42413,1,1,Los Angeles,0.8,3/25/21
42414,0,0,Los Angeles,0.6,3/18/21
42415,0,0,San Francisco,0.8,3/23/21
42416,0,1,Los Angeles,0.5,3/21/21
42417,1,1,Los Angeles,0.25,3/16/21
42418,0,0,Los Angeles,0.4,3/10/21
42419,1,0,Sacramento,0.9,3/30/21
42420,0,1,Sacramento,0.9,3/18/21
42421,1,0,Sacramento,0.7,3/1/21
42422,1,0,Los Angeles,0.3,3/20/21
42423,1,0,Los Angeles,0.2,3/19/21
42424,0,1,San Francisco,0.6,3/7/21
42425,0,1,Los Angeles,0.45,3/22/21
42426,1,0,San Francisco,0.5,3/13/21
42427,0,1,Los Angeles,0.7,3/3/21
42428,0,1,San Francisco,0.85,3/8/21
42429,0,0,Sacramento,0.75,3/27/21
42430,1,1,San Francisco,0.45,3/26/21
42431,0,0,Los Angeles,0.7,3/27/21
42432,0,1,Los Angeles,0.85,3/4/21
42433,0,1,Los Angeles,0.65,3/22/21
42434,1,0,San Francisco,0.7,3/18/21
42435,0,0,Los Angeles,0.6,3/14/21
42436,1,1,Los Angeles,0.4,3/7/21
42437,1,1,San Francisco,0.95,3/14/21
42438,1,1,Los Angeles,0.85,3/10/21
42439,1,1,Los Angeles,0.6,3/23/21
42440,0,1,Los Angeles,0.45,3/30/21
42441,1,0,Sacramento,0.5,3/6/21
42442,1,0,San Francisco,0.75,3/3/21
42443,0,1,Los Angeles,0.1,3/9/21
42444,0,0,Los Angeles,0.45,3/6/21
42445,1,0,San Francisco,0.95,3/21/21
42446,0,0,San Francisco,0.35,3/3/21
42447,0,1,San Francisco,0.45,3/2/21
42448,1,1,Sacramento,0.65,3/29/21
42449,1,1,San Francisco,0.8,3/19/21
42450,1,0,Los Angeles,0.2,3/20/21
42451,1,1,Los Angeles,0.2,3/28/21
42452,0,1,Los Angeles,0.7,3/26/21
42453,0,1,Los Angeles,0.75,3/4/21
42454,0,0,San Francisco,0.65,3/19/21
42455,1,0,San Francisco,0.45,3/23/21
42456,0,0,Los Angeles,0.9,3/4/21
42457,1,0,Sacramento,0.85,3/14/21
42458,1,0,Los Angeles,0.85,3/22/21
42459,0,0,Los Angeles,0.9,3/16/21
42460,1,1,Sacramento,0.9,3/10/21
42461,1,1,San Francisco,0.65,3/1/21
42462,1,0,Los Angeles,0.05,3/24/21
42463,1,1,San Francisco,0.45,3/5/21
42464,0,0,Los Angeles,0.15,3/3/21
42465,0,1,Los Angeles,0.85,3/21/21
42466,0,1,Los Angeles,0.4,3/7/21
42467,1,0,Los Angeles,0.6,3/2/21
42468,0,1,Los Angeles,0.15,3/17/21
42469,0,1,Los Angeles,0.8,3/5/21
42470,1,1,Los Angeles,0.85,3/4/21
42471,0,0,Los Angeles,0.4,3/4/21
42472,0,0,Los Angeles,0.7,3/25/21
42473,0,0,Sacramento,0.8,3/13/21
42474,0,1,Sacramento,0.7,3/2/21
42475,1,0,San Francisco,0.6,3/4/21
42476,0,1,Los Angeles,0.7,3/26/21
42477,0,0,Sacramento,0.5,3/4/21
42478,0,0,Los Angeles,0.55,3/29/21
42479,0,0,San Francisco,0.8,3/14/21
42480,0,1,Sacramento,0.8,3/7/21
42481,1,1,Los Angeles,0.3,3/14/21
42482,0,1,Los Angeles,0.4,3/29/21
42483,0,0,San Francisco,0.75,3/15/21
42484,0,1,Los Angeles,0.95,3/7/21
42485,0,0,Los Angeles,0.25,3/3/21
42486,0,1,Los Angeles,0.75,3/9/21
42487,1,0,San Francisco,0.9,3/21/21
42488,0,1,San Francisco,0.85,3/10/21
42489,1,1,Los Angeles,0.9,3/7/21
42490,1,0,San Francisco,0.5,3/5/21
42491,0,0,Sacramento,0.1,3/27/21
42492,0,0,San Francisco,0.5,3/18/21
42493,0,0,San Francisco,0.85,3/22/21
42494,0,0,San Francisco,0.7,3/29/21
42495,0,1,Sacramento,0.45,3/6/21
42496,1,1,Los Angeles,0.7,3/20/21
42497,0,0,Los Angeles,0.15,3/5/21
42498,0,0,San Francisco,0.45,3/21/21
42499,1,1,San Francisco,0.85,3/9/21
42500,1,1,Los Angeles,0.7,3/10/21
42501,0,0,Sacramento,0.15,3/26/21
42502,1,0,San Francisco,0.55,3/15/21
42503,1,1,Los Angeles,0.7,3/20/21
42504,0,1,San Francisco,0.2,3/2/21
42505,1,1,San Francisco,0.7,3/10/21
42506,1,1,Los Angeles,0.85,3/13/21
42507,1,1,San Francisco,0.5,3/17/21
42508,0,1,San Francisco,0.75,3/8/21
42509,0,1,Los Angeles,0.65,3/3/21
42510,1,0,Los Angeles,0.65,3/5/21
42511,0,1,Los Angeles,0.8,3/17/21
42512,1,1,Los Angeles,0.5,3/13/21
42513,0,1,San Francisco,0.5,3/6/21
42514,0,0,Los Angeles,0.2,3/9/21
42515,0,1,Los Angeles,0.5,3/2/21
42516,0,0,Los Angeles,0.35,3/29/21
42517,1,0,Sacramento,0.6,3/4/21
42518,0,0,Sacramento,0.55,3/6/21
42519,1,1,Los Angeles,0.85,3/3/21
42520,1,1,Sacramento,0.75,3/15/21
42521,1,1,Los Angeles,0.9,3/26/21
42522,0,1,Los Angeles,0.9,3/4/21
42523,1,1,Los Angeles,0.85,3/25/21
42524,1,1,San Francisco,0.6,3/7/21
42525,1,0,San Francisco,0.2,3/1/21
42526,1,1,Los Angeles,0.4,3/27/21
42527,1,1,Los Angeles,0.85,3/21/21
42528,0,0,Los Angeles,0.05,3/24/21
42529,1,0,San Francisco,0.9,3/20/21
42530,0,1,Los Angeles,0.75,3/15/21
42531,1,1,Los Angeles,0.9,3/23/21
42532,1,0,Los Angeles,0.85,3/1/21
42533,0,1,Los Angeles,0.05,3/8/21
42534,0,1,Los Angeles,0.5,3/13/21
42535,0,1,San Francisco,0.65,3/28/21
42536,1,1,Los Angeles,0.55,3/2/21
42537,0,1,Los Angeles,0.2,3/22/21
42538,0,1,San Francisco,0.55,3/9/21
42539,1,1,Sacramento,0.6,3/15/21
42540,0,1,Los Angeles,0.4,3/12/21
42541,1,1,San Francisco,0.1,3/26/21
42542,0,0,San Francisco,0.35,3/25/21
42543,1,1,Los Angeles,0.2,3/22/21
42544,0,1,Los Angeles,0.55,3/10/21
42545,0,1,Sacramento,0.6,3/7/21
42546,1,1,Los Angeles,0.95,3/25/21
42547,0,1,San Francisco,0.65,3/5/21
42548,0,1,Los Angeles,0.25,3/15/21
42549,1,0,San Francisco,0.6,3/19/21
42550,0,1,San Francisco,0.25,3/19/21
42551,1,0,San Francisco,0.4,3/28/21
42552,0,0,San Francisco,0.9,3/27/21
42553,0,0,Los Angeles,0.7,3/23/21
42554,0,1,Los Angeles,0.3,3/9/21
42555,1,0,San Francisco,0.35,3/6/21
42556,1,1,Los Angeles,0.95,3/5/21
42557,1,0,San Francisco,0.8,3/29/21
42558,0,0,Los Angeles,0.15,3/3/21
42559,0,0,Los Angeles,0.75,3/8/21
42560,1,0,San Francisco,0.5,3/14/21
42561,0,0,Los Angeles,0.9,3/14/21
42562,0,1,Los Angeles,0.55,3/2/21
42563,1,1,Los Angeles,0.75,3/28/21
42564,1,0,Los Angeles,0.5,3/1/21
42565,1,1,Los Angeles,0.85,3/29/21
42566,0,0,Los Angeles,0.35,3/10/21
42567,1,1,Los Angeles,0.95,3/27/21
42568,1,1,Sacramento,0.8,3/14/21
42569,1,1,Los Angeles,0.6,3/9/21
42570,0,1,Los Angeles,0.1,3/29/21
42571,1,0,Sacramento,0.2,3/14/21
42572,1,0,Los Angeles,0.85,3/14/21
42573,0,0,Los Angeles,0.95,3/5/21
42574,0,1,San Francisco,0.4,3/2/21
42575,1,1,Los Angeles,0.85,3/15/21
42576,0,1,Los Angeles,0.15,3/13/21
42577,1,1,Los Angeles,0.5,3/28/21
42578,1,0,San Francisco,0.3,3/30/21
42579,0,0,San Francisco,0.25,3/30/21
42580,1,1,Sacramento,0.9,3/27/21
42581,0,1,Los Angeles,0.7,3/13/21
42582,1,1,San Francisco,0.85,3/10/21
42583,0,1,Los Angeles,0.25,3/3/21
42584,1,0,San Francisco,0.4,3/20/21
42585,1,0,Los Angeles,0.55,3/3/21
42586,0,1,Los Angeles,0.85,3/10/21
42587,0,0,Sacramento,0.4,3/19/21
42588,1,0,Los Angeles,0.85,3/16/21
42589,0,0,Los Angeles,0.75,3/10/21
42590,0,1,San Francisco,0.85,3/20/21
42591,1,0,San Francisco,0.05,3/15/21
42592,0,1,Los Angeles,0.5,3/15/21
42593,1,1,Los Angeles,0.1,3/19/21
42594,1,0,San Francisco,0.85,3/4/21
42595,1,1,Los Angeles,0.6,3/25/21
42596,0,1,Los Angeles,0.15,3/4/21
42597,0,0,Los Angeles,0.7,3/23/21
42598,1,0,Los Angeles,0.5,3/2/21
42599,0,1,Los Angeles,0.25,3/13/21
42600,0,1,Los Angeles,0.5,3/6/21
42601,1,1,Los Angeles,0.25,3/28/21
42602,1,0,Los Angeles,0.1,3/16/21
42603,0,1,Sacramento,0.35,3/26/21
42604,0,0,Los Angeles,0.2,3/1/21
42605,1,1,Los Angeles,0.65,3/1/21
42606,0,0,Los Angeles,0.85,3/23/21
42607,1,1,San Francisco,0.75,3/30/21
42608,1,0,Los Angeles,0.7,3/13/21
42609,1,1,San Francisco,0.45,3/23/21
42610,1,1,Los Angeles,0.25,3/23/21
42611,1,0,Los Angeles,0.5,3/30/21
42612,0,1,San Francisco,0.15,3/26/21
42613,1,0,Los Angeles,0.35,3/16/21
42614,0,1,Los Angeles,0.9,3/13/21
42615,1,1,San Francisco,0.9,3/29/21
42616,0,0,Los Angeles,0.15,3/14/21
42617,0,0,Los Angeles,0.8,3/25/21
42618,1,1,Los Angeles,0.05,3/17/21
42619,0,1,Los Angeles,0.9,3/27/21
42620,1,1,Los Angeles,0.55,3/8/21
42621,0,1,Los Angeles,0.75,3/18/21
42622,0,1,San Francisco,0.15,3/30/21
42623,1,1,Los Angeles,0.95,3/25/21
42624,1,1,Los Angeles,0.7,3/1/21
42625,0,0,Sacramento,0.9,3/6/21
42626,1,1,Los Angeles,0.35,3/26/21
42627,0,1,Los Angeles,0.1,3/22/21
42628,0,0,Los Angeles,0.75,3/3/21
42629,0,1,Los Angeles,0.85,3/15/21
42630,0,1,Los Angeles,0.15,3/5/21
42631,0,0,Sacramento,0.45,3/19/21
42632,1,0,Los Angeles,0.6,3/14/21
42633,1,1,San Francisco,0.35,3/10/21
42634,1,1,Los Angeles,0.45,3/26/21
42635,0,1,Los Angeles,0.55,3/8/21
42636,1,0,Los Angeles,0.2,3/17/21
42637,1,1,Los Angeles,0.8,3/27/21
42638,1,0,San Francisco,0.85,3/8/21
42639,1,1,Los Angeles,0.85,3/9/21
42640,1,1,Los Angeles,0.95,3/15/21
42641,0,0,San Francisco,0.55,3/28/21
42642,0,0,San Francisco,0.2,3/17/21
42643,0,1,Los Angeles,0.4,3/4/21
42644,1,0,Los Angeles,0.95,3/3/21
42645,0,1,Los Angeles,0.05,3/8/21
42646,0,0,Los Angeles,0.6,3/9/21
42647,0,1,San Francisco,0.65,3/8/21
42648,1,1,San Francisco,0.95,3/4/21
42649,0,0,Sacramento,0.9,3/29/21
42650,1,1,San Francisco,0.7,3/20/21
42651,1,1,San Francisco,0.45,3/6/21
42652,1,1,Los Angeles,0.8,3/24/21
42653,0,1,San Francisco,0.65,3/10/21
42654,0,1,San Francisco,0.8,3/3/21
42655,1,0,Los Angeles,0.85,3/8/21
42656,0,1,Los Angeles,0.65,3/15/21
42657,1,1,Los Angeles,0.8,3/4/21
42658,1,1,Los Angeles,0.8,3/15/21
42659,0,1,Los Angeles,0.2,3/8/21
42660,1,0,Los Angeles,0.05,3/15/21
42661,1,0,Sacramento,0.3,3/29/21
42662,1,1,Los Angeles,0.55,3/27/21
42663,1,1,Los Angeles,0.7,3/18/21
42664,0,1,Los Angeles,0.35,3/3/21
42665,1,1,Los Angeles,0.75,3/22/21
42666,0,1,San Francisco,0.85,3/22/21
42667,1,0,San Francisco,0.1,3/25/21
42668,1,0,San Francisco,0.5,3/9/21
42669,1,1,Los Angeles,0.95,3/30/21
42670,0,0,Los Angeles,0.75,3/12/21
42671,0,1,Los Angeles,0.75,3/21/21
42672,0,0,Los Angeles,0.05,3/1/21
42673,1,1,Los Angeles,0.65,3/20/21
42674,0,1,Los Angeles,0.5,3/25/21
42675,1,1,San Francisco,0.95,3/29/21
42676,1,1,Los Angeles,0.45,3/17/21
42677,0,0,San Francisco,0.1,3/10/21
42678,1,0,Los Angeles,0.35,3/16/21
42679,1,0,Los Angeles,0.25,3/15/21
42680,1,1,Los Angeles,0.55,3/22/21
42681,1,1,Los Angeles,0.55,3/13/21
42682,0,1,Los Angeles,0.75,3/18/21
42683,0,0,Los Angeles,0.75,3/6/21
42684,1,1,Los Angeles,0.75,3/30/21
42685,0,0,San Francisco,0.6,3/10/21
42686,0,1,Los Angeles,0.9,3/14/21
42687,1,0,San Francisco,0.55,3/3/21
42688,1,1,San Francisco,0.95,3/14/21
42689,0,1,Los Angeles,0.85,3/25/21
42690,1,1,Los Angeles,0.4,3/26/21
42691,0,1,Los Angeles,0.25,3/27/21
42692,1,0,Sacramento,0.3,3/14/21
42693,0,1,Los Angeles,0.4,3/25/21
42694,0,1,Los Angeles,0.4,3/29/21
42695,1,0,San Francisco,0.85,3/27/21
42696,1,0,Sacramento,0.7,3/17/21
42697,1,1,Los Angeles,0.75,3/10/21
42698,0,1,Los Angeles,0.35,3/30/21
42699,1,0,Sacramento,0.25,3/1/21
42700,0,1,Los Angeles,0.85,3/20/21
42701,0,0,Sacramento,0.65,3/5/21
42702,0,1,Los Angeles,0.95,3/28/21
42703,0,1,Sacramento,0.5,3/10/21
42704,0,1,Los Angeles,0.45,3/25/21
42705,0,1,Los Angeles,0.25,3/30/21
42706,0,1,San Francisco,0.95,3/6/21
42707,0,1,Los Angeles,0.25,3/12/21
42708,0,0,Los Angeles,0.9,3/23/21
42709,0,1,Los Angeles,0.55,3/8/21
42710,0,1,Los Angeles,0.6,3/2/21
42711,0,1,Los Angeles,0.9,3/17/21
42712,1,1,San Francisco,0.65,3/23/21
42713,1,1,Los Angeles,0.85,3/17/21
42714,1,0,San Francisco,0.95,3/20/21
42715,0,1,San Francisco,0.85,3/27/21
42716,1,0,Los Angeles,0.6,3/17/21
42717,0,1,Los Angeles,0.9,3/22/21
42718,0,0,San Francisco,0.55,3/21/21
42719,1,0,San Francisco,0.45,3/15/21
42720,0,0,Los Angeles,0.75,3/30/21
42721,1,1,Los Angeles,0.4,3/23/21
42722,1,1,Los Angeles,0.8,3/6/21
42723,0,1,Los Angeles,0.85,3/20/21
42724,0,0,San Francisco,0.65,3/23/21
42725,1,1,Sacramento,0.6,3/6/21
42726,1,0,San Francisco,0.2,3/27/21
42727,1,0,Sacramento,0.35,3/16/21
42728,1,1,Los Angeles,0.75,3/26/21
42729,1,1,Los Angeles,0.95,3/3/21
42730,0,1,Los Angeles,0.65,3/16/21
42731,0,1,Los Angeles,0.25,3/7/21
42732,0,1,Los Angeles,0.95,3/13/21
42733,0,1,San Francisco,0.85,3/14/21
42734,1,0,Los Angeles,0.95,3/3/21
42735,1,1,Los Angeles,0.8,3/3/21
42736,1,1,Los Angeles,0.85,3/23/21
42737,0,1,Los Angeles,0.2,3/3/21
42738,1,0,San Francisco,0.05,3/2/21
42739,1,0,Los Angeles,0.65,3/19/21
42740,0,1,Los Angeles,0.55,3/19/21
42741,1,1,San Francisco,0.9,3/26/21
42742,0,1,Los Angeles,0.5,3/10/21
42743,0,1,Los Angeles,0.8,3/28/21
42744,0,1,Los Angeles,0.9,3/17/21
42745,1,1,San Francisco,0.35,3/5/21
42746,0,0,Los Angeles,0.5,3/7/21
42747,0,1,Los Angeles,0.8,3/28/21
42748,0,1,Los Angeles,0.75,3/5/21
42749,1,0,Los Angeles,0.1,3/24/21
42750,0,0,Los Angeles,0.75,3/1/21
42751,0,0,San Francisco,0.5,3/7/21
42752,1,1,Los Angeles,0.65,3/26/21
42753,1,1,San Francisco,0.45,3/9/21
42754,1,0,Los Angeles,0.4,3/13/21
42755,1,0,Sacramento,0.75,3/5/21
42756,1,1,San Francisco,0.4,3/30/21
42757,1,1,San Francisco,0.7,3/17/21
42758,1,1,Los Angeles,0.7,3/20/21
42759,0,1,Los Angeles,0.8,3/6/21
42760,1,1,San Francisco,0.65,3/3/21
42761,0,1,Los Angeles,0.9,3/29/21
42762,0,1,San Francisco,0.75,3/13/21
42763,0,0,San Francisco,0.6,3/15/21
42764,1,1,Los Angeles,0.3,3/5/21
42765,0,1,Los Angeles,0.55,3/2/21
42766,1,0,Los Angeles,0.4,3/7/21
42767,1,1,San Francisco,0.7,3/18/21
42768,0,1,San Francisco,0.1,3/13/21
42769,1,0,Sacramento,0.55,3/30/21
42770,1,0,Los Angeles,0.8,3/2/21
42771,1,1,Los Angeles,0.45,3/1/21
42772,0,1,Los Angeles,0.7,3/8/21
42773,1,1,Los Angeles,0.15,3/12/21
42774,0,1,Los Angeles,0.85,3/9/21
42775,1,0,Sacramento,0.95,3/22/21
42776,0,0,Los Angeles,0.75,3/24/21
42777,1,0,Los Angeles,0.85,3/23/21
42778,0,0,Los Angeles,0.4,3/15/21
42779,1,1,Los Angeles,0.45,3/10/21
42780,0,1,San Francisco,0.3,3/25/21
42781,0,1,Los Angeles,0.2,3/17/21
42782,1,0,Sacramento,0.3,3/8/21
42783,0,1,Sacramento,0.75,3/24/21
42784,1,0,Los Angeles,0.8,3/30/21
42785,1,1,Los Angeles,0.5,3/15/21
42786,0,0,Los Angeles,0.6,3/10/21
42787,0,1,Los Angeles,0.3,3/20/21
42788,0,1,Los Angeles,0.3,3/26/21
42789,1,1,San Francisco,0.35,3/10/21
42790,1,1,Los Angeles,0.05,3/19/21
42791,1,1,Los Angeles,0.85,3/29/21
42792,0,1,San Francisco,0.05,3/9/21
42793,0,0,Los Angeles,0.75,3/5/21
42794,1,1,Los Angeles,0.6,3/26/21
42795,0,1,Los Angeles,0.65,3/5/21
42796,1,0,Los Angeles,0.75,3/17/21
42797,0,0,Los Angeles,0.55,3/25/21
42798,0,1,Los Angeles,0.55,3/26/21
42799,0,1,Los Angeles,0.85,3/27/21
42800,1,1,Los Angeles,0.55,3/19/21
42801,1,0,Los Angeles,0.5,3/4/21
42802,0,1,Los Angeles,0.35,3/21/21
42803,1,0,Los Angeles,0.1,3/13/21
42804,1,1,Los Angeles,0.7,3/5/21
42805,0,1,San Francisco,0.4,3/23/21
42806,0,1,Los Angeles,0.15,3/7/21
42807,1,0,San Francisco,0.65,3/20/21
42808,1,1,Los Angeles,0.75,3/2/21
42809,0,1,San Francisco,0.75,3/6/21
42810,1,0,Sacramento,0.45,3/21/21
42811,1,1,Los Angeles,0.15,3/3/21
42812,0,0,Los Angeles,0.95,3/2/21
42813,1,0,Los Angeles,0.35,3/27/21
42814,0,1,Los Angeles,0.2,3/26/21
42815,1,1,San Francisco,0.7,3/2/21
42816,1,0,Los Angeles,0.75,3/16/21
42817,0,0,Los Angeles,0.9,3/28/21
42818,1,0,Los Angeles,0.3,3/26/21
42819,1,1,San Francisco,0.25,3/29/21
42820,1,1,San Francisco,0.85,3/29/21
42821,0,1,Los Angeles,0.85,3/7/21
42822,1,1,Los Angeles,0.35,3/1/21
42823,0,1,Los Angeles,0.8,3/12/21
42824,0,1,Los Angeles,0.65,3/19/21
42825,1,0,Sacramento,0.7,3/19/21
42826,0,1,Los Angeles,0.75,3/8/21
42827,1,0,Sacramento,0.6,3/30/21
42828,0,1,Los Angeles,0.5,3/3/21
42829,1,1,San Francisco,0.2,3/1/21
42830,0,1,Los Angeles,0.25,3/21/21
42831,1,1,Los Angeles,0.15,3/4/21
42832,0,0,San Francisco,0.25,3/16/21
42833,1,0,Los Angeles,0.6,3/18/21
42834,0,1,Los Angeles,0.55,3/21/21
42835,0,1,Los Angeles,0.35,3/26/21
42836,0,1,Los Angeles,0.95,3/8/21
42837,0,0,Los Angeles,0.9,3/12/21
42838,1,1,Los Angeles,0.75,3/3/21
42839,0,0,San Francisco,0.3,3/16/21
42840,0,0,Sacramento,0.55,3/22/21
42841,0,1,Los Angeles,0.6,3/15/21
42842,1,0,San Francisco,0.8,3/7/21
42843,1,1,Los Angeles,0.15,3/9/21
42844,1,0,Los Angeles,0.75,3/2/21
42845,1,1,Los Angeles,0.75,3/3/21
42846,0,1,Los Angeles,0.65,3/1/21
42847,0,0,San Francisco,0.85,3/12/21
42848,0,1,Los Angeles,0.8,3/19/21
42849,0,1,San Francisco,0.85,3/7/21
42850,1,0,San Francisco,0.55,3/3/21
42851,0,0,San Francisco,0.45,3/4/21
42852,1,1,Los Angeles,0.85,3/4/21
42853,1,0,Sacramento,0.15,3/9/21
42854,0,1,Los Angeles,0.15,3/5/21
42855,0,0,Sacramento,0.6,3/29/21
42856,1,1,Los Angeles,0.6,3/5/21
42857,0,1,Sacramento,0.6,3/9/21
42858,0,0,San Francisco,0.6,3/13/21
42859,1,1,San Francisco,0.25,3/30/21
42860,0,1,Los Angeles,0.15,3/18/21
42861,0,0,Los Angeles,0.15,3/10/21
42862,0,1,Los Angeles,0.85,3/9/21
42863,1,1,Los Angeles,0.6,3/28/21
42864,1,1,San Francisco,0.8,3/30/21
42865,1,1,Los Angeles,0.65,3/13/21
42866,1,1,Los Angeles,0.25,3/27/21
42867,1,1,Los Angeles,0.35,3/18/21
42868,1,1,San Francisco,0.95,3/7/21
42869,0,0,Sacramento,0.1,3/25/21
42870,1,1,Sacramento,0.95,3/25/21
42871,0,1,Los Angeles,0.65,3/4/21
42872,0,0,Los Angeles,0.8,3/17/21
42873,0,0,San Francisco,0.85,3/26/21
42874,1,1,Los Angeles,0.7,3/25/21
42875,0,0,San Francisco,0.45,3/18/21
42876,0,1,Los Angeles,0.75,3/14/21
42877,1,1,Los Angeles,0.8,3/13/21
42878,1,0,Sacramento,0.3,3/3/21
42879,0,1,San Francisco,0.55,3/26/21
42880,0,1,Sacramento,0.5,3/6/21
42881,0,1,Los Angeles,0.9,3/29/21
42882,1,1,Los Angeles,0.9,3/13/21
42883,0,0,San Francisco,0.3,3/3/21
42884,0,1,Los Angeles,0.65,3/10/21
42885,1,0,San Francisco,0.1,3/24/21
42886,1,0,Los Angeles,0.55,3/17/21
42887,0,1,Sacramento,0.8,3/21/21
42888,1,1,Los Angeles,0.65,3/2/21
42889,0,1,Los Angeles,0.7,3/3/21
42890,0,0,Los Angeles,0.45,3/18/21
42891,0,0,San Francisco,0.1,3/18/21
42892,0,0,San Francisco,0.5,3/18/21
42893,0,1,San Francisco,0.7,3/30/21
42894,1,1,Los Angeles,0.7,3/1/21
42895,0,1,Los Angeles,0.9,3/2/21
42896,1,0,Sacramento,0.9,3/28/21
42897,0,1,Los Angeles,0.5,3/19/21
42898,1,1,Los Angeles,0.75,3/19/21
42899,1,0,San Francisco,0.1,3/3/21
42900,1,1,Los Angeles,0.95,3/21/21
42901,0,1,Los Angeles,0.45,3/10/21
42902,1,1,Los Angeles,0.85,3/30/21
42903,0,1,Los Angeles,0.45,3/2/21
42904,0,1,Sacramento,0.85,3/20/21
42905,0,0,Los Angeles,0.35,3/4/21
42906,0,0,San Francisco,0.45,3/6/21
